,Name,NameEng,MtimePage,ReleaseDate,BoxOffice,BoxOfficeDetail,BoxOfficeRankCN,BoxOfficeRankNA,BoxOfficeRankG,MtimeRating,NumberofReviewers,BoxOfficeGlobal,Runtime,Genre,FilmFormat,ActorAndStaff,AwardSummary,AwardDetail,ProductionCompany,DistributorCompany,Year,Month,悬疑,奇幻,冒险,家庭,音乐,惊悚,喜剧,传记,恐怖,爱情,犯罪,歌舞,科幻,战争,动作,剧情,动画
127,加勒比海盗：惊涛怪浪,Pirates of the Caribbean: On Stranger Tides,http://movie.mtime.com/89338,2011-05-20,1046.0,,0,0,28,8.0,28205,1046.0,136,动作/冒险/奇幻,2D/3D/IMAX3D,"{'演员 Actor': ['约翰尼·德普 Johnny Depp', '佩内洛普·克鲁兹 Penélope Cruz', '杰弗里·拉什 Geoffrey Rush', '伊恩·麦柯肖恩 Ian McShane', '山姆·克拉弗林 Sam Claflin', '阿斯特丽德·伯格斯.. Astrid Berges-Fris..', '凯文·麦克纳利 Kevin McNally', '斯蒂芬·格拉汉姆 Stephen Graham', '基思·理查兹 Keith Richards', '理查德·格雷弗斯 Richard Griffiths', '格雷格·艾里斯 Greg Ellis', ""戴米恩·欧·海尔 Damian O'Hare"", '奥斯卡·贾恩那达 Óscar Jaenada', '安东·莱瑟 Anton Lesser', '罗杰·阿拉姆 Roger Allam', '朱迪·丹奇 Judi Dench', '克里斯托弗·费尔班克 Christopher Fairbank', '保罗·巴兹利 Paul Bazely', '布隆森·韦伯 Bronson Webb', '理查德·汤姆森 Richard Thomson', '松崎悠希 Yuki Matsuzaki', '罗比·凯 Robbie Kay', '斯蒂夫·艾弗茨 Steve Evets', '伊安·梅瑟 Ian Mercer', '道比·欧帕瑞 Dhobi Oparei', '嘉玛·沃德 Gemma Ward', '塞巴斯蒂安·阿梅斯托 Sebastián Fernán..', '胡安·卡洛斯·凡希多 Juan Carlos Vellido', 'Tristan Laurence P..', 'Norberto Morán', '杰拉德·摩纳科 Gerard Monaco', 'Tyrone Lopez', '卢克·罗伯茨 Luke Roberts', '丹尼尔·英格斯 Daniel Ings', '艾米莉亚·琼斯 Emilia Jones', '帕特里克·肯尼迪 Patrick Kennedy', '乔迪·哈尔斯 Jody Halse', '克利福德·罗斯 Clifford Rose', 'Paul Hunter', 'Jorgelina Guadalup..', 'Sanya Hughes', 'Daphne Joy', 'Antoinette Nikprelaj', '德里克·梅耶斯 Derek Mears', 'Danny Le Boyer', 'Kitt Barrie', 'Steve Morphew', 'Alan J. Utley-Moore', 'BreA Berrett', 'Sean Francis George', 'Toni Busker', '费丽娜·巴瑞丝 Fileena Bahris', 'Gintare Beinoravic..', 'Nicola Damassa', 'CJ Brady', 'Robert Clayton', 'Bern Collaco', '安德鲁·克雷福德 Andrew Crayford', 'Elliott Crossley', 'Jason Curle', 'Kristofer Dayne', 'Katherine Denkinson', 'Dennis Farrell', 'Nichola Marie Fynn', 'Bobby Holland Hanton', 'Randy Herman', 'Harley Jay', 'Aaron King', '马特·拉斯基 Matt Lasky', 'LeJon', 'Edward Mitchell', 'Trevor Thomas', 'Salomon Passariello', 'Siegfried Peters', 'David Pinkus', 'Jean Pierre Prats', 'Neal Radia', 'Caroline copp Rand..', 'Steve Saunders', 'Santi Scinelli', 'Kevin Senn', 'Richard Stephens', 'Richard Stoker', 'Robert Stone', 'Sean Talo', 'Harvey Walsh', 'Loretta Walsh', 'Hannah Walters', 'Claira Watson Parr', 'Chuck Williams', 'Taylor Young', 'Luis Salazar', 'Nick Horwood', 'Teresa Mahoney-Bos..', 'Kelly Mumme', 'Elisabeth Roberts', 'Kristen Stephenson..'], '导演 Director': ['Rob Marshall'], '编剧 Writer': ['泰德·埃里奥特 Ted Elliott -  (characters) &', '特里·鲁西奥 Terry Rossio -  (characters) and', '斯图尔特·比蒂 Stuart Beattie -  (characters) and', 'Jay Wolpert -  (characters)', 'Tim Powers -  (novel) (suggestion)'], '制作人 Produced by': ['杰瑞·布鲁克海默 Jerry Bruckheimer -  producer', '约翰·德卢卡 John DeLuca -  executive producer', '泰德·埃里奥特 Ted Elliott -  executive producer', '查德·欧曼 Chad Oman -  executive producer', 'Melissa Reid -  associate producer', '特里·鲁西奥 Terry Rossio -  executive producer', 'Pat Sandston -  associate producer', '麦克·斯坦森 Mike Stenson -  executive producer', 'Barry H. Waldman -  executive producer (as Barry Waldman)'], '摄影 Cinematography': ['达瑞兹·沃斯基 Dariusz Wolski -  director of photography'], '剪辑 Film Editing': ['大卫·布伦纳 David Brenner', 'Wyatt Smith'], '原创音乐 Original Music': ['汉斯·季默 Hans Zimmer'], '艺术指导 Production Designer': ['约翰·迈尔 John Myhre'], '美术设计 Art Direction by': ['Tomas Voth -  supervising art director'], '服装设计 Costume Design by': ['Penny Rose', 'Massimiliano Amicucci -  (hats)'], '视觉特效 Visual Effects Supervisor': ['加里·布洛占尼奇 Gary Brozenich -  MPC', 'Tony Clark -  Rising Sun Pictures', 'Ian Hunter -  New Deal Studios', 'Gregory Oehler -  CIS Hollywood', 'David Sanger -  New Deal Studios', '本·斯诺 Ben Snow -  ILM', 'Simon Stanley-Clamp -  Cinesite', 'Matt Dessero -  Method Studios', '查尔斯·吉布森 Charles Gibson', 'Charlie Iturriaga -  Ollin Studio', 'Christian Pokorny -  ScanlineVFX', 'Jared Sandrew -  stereoscopic visual effects supervisor: Legend 3D', '格雷格·施特劳斯 Greg Strause -  Hydraulx'], '副导演/助理导演 Assistant Director': ['Chloe Chesterton -  second assistant director: crowd', 'Albert Cho -  first assistant director: second unit', 'Laurie Deuters -  daily crowd assistant director', 'Ben Dixon -  assistant director: insert unit', 'Henry Gordon -  additional assistant director: second unit (as Henry Gordon)', 'Toby Hefferman -  first assistant director: second unit', 'Nora Henderson -  daily assistant director', 'Angharad Jones -  third assistant director: second unit', 'Harry Jones -  third assistant director: second unit', 'Peter Kohn -  first assistant director', 'Carly Lewisohn -  third assistant director: crowd', 'James Manning -  second assistant director: second unit', 'James McGrady -  third assistant director', 'Terry McShane -  additional third assistant director', 'Sarah Mooney -  third assistant director: second unit', 'Jae-sung Oh -  third assistant director: prosthetic cast (as Jae-sung Oh)', '小格里高利·J·珀利克 Gregory J. Pawlik Jr. -  additional second assistant director / second second assistant director: second unit', 'David Pinkus -  additional second assistant director: crowd', 'Timothy R. Price -  key second assistant director', 'Christian Rigg -  crowd third assistant director', 'Brett Robinson -  second second assistant director', 'Jake Rollins -  base third assistant director / daily assistant director', 'George Marshall Rose -  second unit director', 'Paul Sacks -  additional assistant director: crowd', 'Michelle Schrauwers -  additional second assistant director', 'Nick Shuttleworth -  second assistant director', 'Jeff Taylor -  second second assistant director', 'Andrew Vanneck -  additional assistant director: crowd', 'Timothy Wood -  third assistant director: stunts dailies', 'Jeff Bilger -  second assistant director: second unit', 'Dennis Burrell -  second second assistant director: second unit crew', '查尔斯·吉布森 Charles Gibson -  second unit director', 'Ray Kenny -  assistant director: insert unit', 'Jonathan Levene -  crowd director', 'Caroline Kaempfer -  additional 3rd assistant director: crowd (uncredited)', '沃恩·斯蒂恩 Vaughn Stein -  third assistant director: stunts'], '声音部门 Sound Department': ['Mike Anderson -  utility sound', 'James Ashwill -  foley mixer', 'Christopher Atkinson -  second assistant sound (as Chris Atkinson) / sound maintenance', 'Christopher Boyes -  re-recording mixer / sound designer', 'Paul Cameron -  daily sound assistant', 'Lori Castro -  assistant engineer', 'John T. Cucci -  foley artist (as John Cucci)', 'Richard Duarte -  foley artist (uncredited)', 'Ken Fischer -  sound effects editor', 'Jonathan Fuh -  boom operator', 'Peter Gleaves -  adr mixer', 'Nia Hansen -  sound effects artist (uncredited) / sound recordist (uncredited)', 'Matthew Harrison -  foley editor', 'Tom Harrison -  boom operator', 'Michael Hertlein -  dialogue editor', 'David C. Hughes -  sound effects editor', 'Jeffrey A. Humphreys -  boom operator', 'Gareth John -  production sound mixer: second unit', 'Christian Joyce -  additional production sound mixer: second unit, UK', 'Adam Kopald -  sound effects editor', 'Howard London -  adr mixer', 'William Martel Jr. -  sound mixer', 'Victoria Martin -  supervising foley editor', '保罗·马西 Paul Massey -  re-recording mixer', 'Diane Mercer -  adr looping', 'Shannon Mills -  supervising sound editor/designer', 'Nathan Nance -  mix tech: Skywalker Sound', ""Dan O'Connell -  foley artist"", ""Emmet O'Donnell -  adr recordist (uncredited)"", ""Jordan O'Neill -  dts sound mastering engineer"", 'Lee Orloff -  production sound mixer', 'Douglas Parker -  assistant sound editor', 'Michelle Pazer -  adr editor', 'Juan Peralta -  additional re-recording mixer: Skywalker Sound', 'Michele Perrone -  adr editor', 'Margit Pfeiffer -  dialogue editor', 'Paul Schwartz -  boom operator (second unit)', 'Dan Sharp -  re-recordist: Sony Pictures Studios Cary Grant Theatre (as Daniel Sharp)', 'Ivan Sharrock -  production sound mixer: UK', 'Thomas W. Small -  foley editor (as Thomas Small)', 'Branden Spencer -  assistant sound editor', 'James Spencer -  mix tech: Skywalker Sound', 'Andy Stallabrass -  adr mixer (uncredited)', 'Greg Steele -  adr mixer (as Greg Steele CAS)', 'Addison Teague -  sound effects editor', 'Renee Tondelli -  supervising adr/dialogue editor', 'Debby VanPoucke -  sound effects field recordist (uncredited)', 'George Watters II -  supervising sound editor', 'Gary Wright -  foley editor', 'Keenan Wyatt -  sound technician', 'Greg Zimmerman -  adr recordist (uncredited)', 'John Guentner -  foley mixer (uncredited)', 'Dee Selby -  sound effects editor (uncredited)', 'Paul Cameron -  Dailies Sound Assistant', 'Joseph Cappellitti -  voice director: adr', 'Rob Smith -  mix stage engineer: Sony Pictures Studios Cary Grant Theatre (as Robert Smith)'], '布景师 Set Decoration by': ['Gordon Sim'], '选角导演 Casting': ['露西·贝文 Lucy Bevan', 'Kathy Driscoll', '弗兰辛·梅思勒 Francine Maisler'], '化妆造型 Makeup Department': ['Natasha Allegro -  hair stylist (as Natasha Davies Allegro)', 'Karen Asano-Myers -  personal hair stylist: Johnny Depp (as Karen Asano Myers)', 'Kim Ayers -  additional makeup artist', 'Inma Azorin -  crowd hair stylist', 'Joe Badiali -  makeup effects technician', 'Vivian Baker -  makeup artist', 'Jason Barnett -  prosthetics department: Joel Harlow Designs', ""Chantal Boom'la -  makeup artist"", 'Paul Boyce -  special makeup effects artist', 'Tina Brown -  makeup artist day player', 'Belinda Bryant -  makeup artist', 'Sophia Burnage -  makeup artist: dailies', 'Steve Buscaino -  makeup artist', 'Amy Byrne -  makeup artist: UK', 'Barbara Cantu -  hair stylist', 'Anna Cash -  crowd makeup: dailies', 'Leo Corey Castellano -  prosthetics makeup artist (as Corey Castellano)', 'Louise Coles -  daily makeup artist: crowd makeup artist', 'Andrea Cracknell -  hair stylist', 'Paulette Crammond -  hair stylist', 'Catherine Davies -  hair stylist', 'Leslie Devlin -  makeup artist', 'Suzanne Diaz -  makeup artist', 'Mahealani Diego -  makeup artist', 'Tamsin Dorling -  hairdresser (as Tamsin Barbosa)', 'Sarah Downes -  make up artist: crowd', 'Wendy Kemp Forbes -  makeup artist: daily', 'Darlene Forrester -  makeup artist', 'Teri Galati -  makeup artist: daily', 'Chris Gallaher -  special makeup effects artist', 'Mark Garbarino -  makeup artist', 'Luis García -  makeup artist', 'Manolo García -  personal hair stylist: Penélope Cruz (as Manuel Garcia Martinez)', 'Rick Glassman -  additional special effects makeup', 'Paul Gooch -  hairdresser: UK', 'Pamela Haddock -  hairdresser: UK', 'Tammy Harewood -  daily makeup artist', 'Joel Harlow -  makeup department head / personal makeup artist: Johnny Depp / special makeup effects artist', 'Jennifer Harty -  makeup: dailies', 'Elizabeth Hoel-Chang -  additional makeup artist (as Elizabeth Hoel)', 'Victoria Holt -  prosthetics makeup artist', 'Will Huff -  special makeup effects artist', 'Suzanne Jansen -  makeup artist: daily', '邓肯·贾曼 Duncan Jarman -  prosthetic makeup artist', 'Dean Jones -  makeup artist', 'Peter King -  department head hair (as Peter Swords King)', 'Kevin Kirkpatrick -  prosthetic makeup artist', 'Bob Kretschmer -  wig maker', 'Denise Kum -  makeup artist', 'Dalton Kutsch -  makeup effects technician: mold department', 'Uxue Laguardia -  makeup artist: UK', 'Don Lanning -  sculptor', 'Steve LaPorte -  makeup artist', 'Fiona Lobo-Cranston -  hair stylist', 'Veronica Lorenz -  mermaid makeup artist', 'Gemma Low -  makeup artist daily', 'Ana Lozano -  makeup artist: Penélope Cruz', 'Brandy Lydon -  makeup pa', 'Leonard MacDonald -  special makeup effects artist (as Lennie MacDonald)', 'Monica MacDonald -  make up artist: daily', 'Kristyan Mallett -  prosthetic make up artist', 'Sharon Martin -  key makeup artist: UK', 'Randi Mavestrand -  additional make up artist', 'Nuria Mbomio -  makeup artist: UK (as Nuria Mbomio-Mba)', 'Veronica McAleer -  hair and makeup: daily', 'Donald McInnes -  makeup: dailies', 'Flora Moody -  hair stylist', 'Angie Mudge -  makeup dailies', 'Kenny Myers -  key makeup artist', 'Jessica Needham -  crowd makeup artist', 'Jessica Nelson -  contact lens technician', 'Ken Niederbaumer -  special makeup effects artist', 'Mark Nieman -  special makeup effects artist', ""Beth O'Rourke -  additional makeup artist"", 'Jane Oginsky -  personal assistant to Joel Harlow', 'Christine Paterson -  contact lens designer & coordinator', 'Brian Penikas -  special makeup effects artist: Oahu and Universal units', 'Heather Plott -  makeup artist', 'Paula Price -  hairdresser: UK', 'Jesse Rose Rogers -  trainee hair stylist', 'Jutta Russell -  additional make up artist', 'Deborah Rutherford -  makeup artist (as Deborah Patino Rutherford)', 'Don Rutherford -  makeup artist', 'Laine Rykes -  makeup artist', 'Luca Saccuman -  dailies hair stylist', 'Tricia Sawyer -  makeup artist', 'Laura Schiavo -  hairdresser: UK (as Loz Schiavo)', 'Brad Scott -  hair stylist', 'Nikoletta Skarlatos -  makeup artist', 'Colette Slattery -  hair stylist', 'Sophie Slotover -  make up artist: daily', 'Brigitta Smart -  makeup artist: daillies', 'Stephanie Lynne Smith -  crowd makeup trainee', 'Mike Smithson -  makeup artist (as Michael Smithson)', 'Kimberley Spiteri -  key hair stylist', 'Bunny Stanway-Mayers -  hair trainee: dailies', 'Scott Stoddard -  prosthetic makeup artist', 'Sinead Sweeney -  contact lens technician', 'Lucybelle Thompson -  crowd hair trainee', 'Vale Von der Wehl -  makeup artist: Dailies', 'Sarah Walkinshaw -  makeup artist: dailies', 'Victoria Warrington -  contact lens technician', 'Josh Weston -  makeup artist: UK / prosthetic make up artist', 'Claire Williams -  additional hairdresser', 'Lucy Willis -  crowd makeup artist', 'Anthony Wilson -  hair stylist', 'Robert Wilson -  hair stylist', 'Rebecca Wright -  makeup pa', 'Helen Conroy -  crowd makeup trainee (uncredited)', 'Patt Foad -  crowd makeup trainee: daily (uncredited)', 'Sian Miller -  makeup artist (uncredited)', 'Sarah Weatherburn -  facial hair maker (uncredited)', 'Jay Wejebe -  background makeup coordinator (uncredited)', 'Karen Zanki -  hair stylist (uncredited)', 'Kimberly Carlson -  hair stylist', 'DJ Colbert-Worley -  makeup artist (as D.J. Colbert)', 'Linda Corr -  hair stylist: additional Hairdresser', 'Tania Kahale -  hair stylist', 'Julie Nightingale -  make up daily', 'Abbie Pryce -  makeup artist']}","['本片共获提名8次', ['安妮奖 (2012；第39届) 提名：1', '人民选择奖 提名：3', '青少年选择奖 (2011；第13届) 提名：4']]","{'安妮奖': ['(2012；第39届) 提名：1', '提名  #最佳真人电影动画特效  Branko Grujcic'], '人民选择奖': [None, '2013；第39届 提名  #最受粉丝欢迎电影系列  2012；第38届 提名  #最受欢迎卡司   #最受欢迎电影'], '青少年选择奖': ['(2011；第13届) 提名：4', '提名  #最佳科幻/奇幻电影男演员 约翰尼·德普 Johnny Depp   #最佳科幻/奇幻电影女演员 佩内洛普·克鲁兹 Penélope Cruz   #最佳科幻/奇幻电影   #最佳电影反派 伊恩·麦柯肖恩 Ian McShane']}","  1.  杰瑞·布鲁克海默电影公司 [美国]   2.  华特·迪士尼影片公司 [美国]   3.  Moving Picture Company, The     ",  1.  华特·迪士尼电影工作室 [美国]  (2011) (USA) (theatrical) 2.  Forum Hungary   (2011) (Hungary) (theatrical) 3.  华特·迪士尼电影公司 [阿根廷]  (2011) (Argentina) (theatrical) 4.  Walt Disney Studios Motion Pictures   (2011) (Singapore) (theatrical) 5.  Zon Lusomundo Audiovisuais   (2011) (Portugal) (all media) 6.  ABC Family [美国]  (2013) (USA) (TV)  7.  BBC Television Centre   (2013) (UK) (TV) (BBC1)  8.  Walt Disney Studios Home Entertainment   (2011) (USA) (DVD)/(2011) (USA) (Blu-ray) (DVD)  9.  Walt Disney Studios Motion Pictures   (2011) (Netherlands) (theatrical)  10.  Walt Disney Studios Motion Pictures   (2011) (UK) (theatrical)  11.  Walt Disney Studios Motion Pictures   (2011) (Germany) (theatrical)  12.  Walt Disney Studios Home Entertainment   (2011) (Netherlands) (DVD)/(2011) (Netherlands) (Blu-ray) (DVD)  13.  Walt Disney Studios Home Entertainment   (2011) (Germany) (DVD)  14.  Walt Disney Studios Motion Pictures   (2011) (France) (theatrical)  15.  Feelgood Entertainment [希腊]  (2011) (Greece) (theatrical)  16.  Sony Pictures Home Entertainment   (2011) (Greece) (DVD) (3D blu-ray)  17.  Walt Disney Studios Motion Pictures   (2011) (Belgium) (theatrical)  18.  Walt Disney Studios Home Entertainment   (2011) (UK) (DVD)/(2011) (UK) (Blu-ray) (DVD)  19.  Walt Disney Studios Home Entertainment   (2011) (Argentina) (DVD)/(2011) (Argentina) (Blu-ray) (DVD)  20.  Home Box Office (HBO)   (2012) (Netherlands) (TV) (limited)  21.  Westec Media Limited   (2011) (Cambodia) (theatrical)  22.  中国电影股份有限公司 [中国]中国内地    23.  华夏电影发行有限责任公司 [中国]中国内地    24.  Veronica   (2016) (Netherlands) (TV)  25.  Walt Disney Studios Motion Pictures   (2011) (Australia) (theatrical)  26.  Walt Disney Studios Motion Pictures   (2011) (Mexico) (theatrical)  27.  Walt Disney Studios Motion Pictures   (2011) (Italy) (theatrical)  28.  Walt Disney Studios Motion Pictures   (2011) (Spain) (theatrical)  29.  Walt Disney Studios Japan   (2011) (Japan) (theatrical)  30.  Walt Disney Studios Motion Pictures   (2011) (Brazil) (theatrical)  31.  Walt Disney Studios Home Entertainment   (2011) (Turkey) (DVD)  ,2011,5,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
